observation_id,strain,concentration_ugml,treatment,timepoint_hrs,biological_replicate,technical_replicate,plate,od600_planktonic,log10_cfu_ml,biofilm_od570,metabolic_rfu,pct_inhibition_od600,pct_inhibition_biofilm,pct_inhibition_metabolic
OBS_01100,Clinical_02,4,AMP-247,12,3,2,Plate_C,0.6491,9.53,0.3866,12781,8.2,31.4,-2.7
OBS_01101,Clinical_02,4,AMP-247,12,3,3,Plate_C,0.5667,9.6,0.4284,12521,19.8,24.0,-0.6
OBS_01102,Clinical_02,4,AMP-247,24,3,1,Plate_C,0.8053,10.08,0.6314,14954,12.2,3.7,-5.0
OBS_01103,Clinical_02,4,AMP-247,24,3,2,Plate_C,0.815,10.21,0.5187,14167,11.1,20.9,0.5
OBS_01104,Clinical_02,4,AMP-247,24,3,3,Plate_C,0.7504,10.47,0.4493,13540,18.2,31.5,4.9
OBS_01105,Clinical_02,8,AMP-247,4,3,1,Plate_C,0.3663,8.69,0.182,3763,0.7,42.9,44.0
OBS_01106,Clinical_02,8,AMP-247,4,3,2,Plate_C,0.2917,9.12,0.1122,5554,20.9,64.8,17.3
OBS_01107,Clinical_02,8,AMP-247,4,3,3,Plate_C,0.3504,9.16,0.1195,4802,5.0,62.5,28.5
OBS_01108,Clinical_02,8,AMP-247,8,3,1,Plate_C,0.5516,10.2,0.6075,11771,6.3,-32.2,-15.3
OBS_01109,Clinical_02,8,AMP-247,8,3,2,Plate_C,0.5733,10.02,0.2581,10799,2.6,43.8,-5.8
OBS_01110,Clinical_02,8,AMP-247,8,3,3,Plate_C,0.5016,9.31,0.4475,12030,14.8,2.6,-17.9
OBS_01111,Clinical_02,8,AMP-247,12,3,1,Plate_C,0.6902,9.47,0.5572,12519,2.4,1.1,-0.6
OBS_01112,Clinical_02,8,AMP-247,12,3,2,Plate_C,0.5517,9.37,0.4153,13701,22.0,26.3,-10.1
OBS_01113,Clinical_02,8,AMP-247,12,3,3,Plate_C,0.5803,9.52,0.3172,12683,17.9,43.7,-1.9
OBS_01114,Clinical_02,8,AMP-247,24,3,1,Plate_C,0.8933,10.11,0.606,15235,2.6,7.6,-7.0
OBS_01115,Clinical_02,8,AMP-247,24,3,2,Plate_C,0.7443,9.98,0.6368,14809,18.9,2.9,-4.0
OBS_01116,Clinical_02,8,AMP-247,24,3,3,Plate_C,0.6033,10.22,0.5013,14704,34.2,23.5,-3.2
OBS_01117,Clinical_02,16,AMP-247,4,3,1,Plate_C,0.313,9.2,0.2155,1668,15.1,32.4,75.2
OBS_01118,Clinical_02,16,AMP-247,4,3,2,Plate_C,0.2997,8.92,0.1403,6686,18.7,56.0,0.5
OBS_01119,Clinical_02,16,AMP-247,4,3,3,Plate_C,0.3959,8.56,0.2959,6884,-7.4,7.2,-2.5
OBS_01120,Clinical_02,16,AMP-247,8,3,1,Plate_C,0.4672,9.31,0.3292,11586,20.7,28.4,-13.5
OBS_01121,Clinical_02,16,AMP-247,8,3,2,Plate_C,0.5546,9.81,0.4127,7617,5.8,10.2,25.4
OBS_01122,Clinical_02,16,AMP-247,8,3,3,Plate_C,0.5427,9.2,0.4124,9718,7.8,10.3,4.8
OBS_01123,Clinical_02,16,AMP-247,12,3,1,Plate_C,0.6478,9.64,0.581,11215,8.4,-3.1,9.9
OBS_01124,Clinical_02,16,AMP-247,12,3,2,Plate_C,0.6122,9.45,0.5798,12063,13.4,-2.9,3.1
OBS_01125,Clinical_02,16,AMP-247,12,3,3,Plate_C,0.6213,10.14,0.6292,11461,12.1,-11.6,7.9
OBS_01126,Clinical_02,16,AMP-247,24,3,1,Plate_C,0.9325,9.78,0.7029,14604,-1.7,-7.2,-2.5
OBS_01127,Clinical_02,16,AMP-247,24,3,2,Plate_C,0.8123,9.69,0.6258,15443,11.4,4.5,-8.4
OBS_01128,Clinical_02,16,AMP-247,24,3,3,Plate_C,0.8454,10.19,0.424,14470,7.8,35.3,-1.6
OBS_01129,Clinical_02,32,AMP-247,4,3,1,Plate_C,0.2741,8.78,0.3836,8808,25.7,-20.3,-31.1
OBS_01130,Clinical_02,32,AMP-247,4,3,2,Plate_C,0.3028,8.75,0.2903,6307,17.9,8.9,6.1
OBS_01131,Clinical_02,32,AMP-247,4,3,3,Plate_C,0.2828,8.66,0.2771,6649,23.3,13.1,1.0
OBS_01132,Clinical_02,32,AMP-247,8,3,1,Plate_C,0.5494,9.78,0.5076,8669,6.7,-10.4,15.1
OBS_01133,Clinical_02,32,AMP-247,8,3,2,Plate_C,0.6157,8.89,0.3464,11404,-4.6,24.6,-11.7
OBS_01134,Clinical_02,32,AMP-247,8,3,3,Plate_C,0.5154,9.53,0.324,11850,12.5,29.5,-16.1
OBS_01135,Clinical_02,32,AMP-247,12,3,1,Plate_C,0.702,9.72,0.546,12431,0.7,3.1,0.1
OBS_01136,Clinical_02,32,AMP-247,12,3,2,Plate_C,0.6188,9.15,0.5243,8871,12.5,7.0,28.7
OBS_01137,Clinical_02,32,AMP-247,12,3,3,Plate_C,0.6602,9.72,0.4193,12326,6.6,25.6,1.0
OBS_01138,Clinical_02,32,AMP-247,24,3,1,Plate_C,0.8366,9.57,0.5936,17518,8.8,9.4,-23.0
OBS_01139,Clinical_02,32,AMP-247,24,3,2,Plate_C,0.7633,9.59,0.5735,15448,16.8,12.5,-8.4
OBS_01140,Clinical_02,32,AMP-247,24,3,3,Plate_C,0.7434,10.13,0.7246,14680,18.9,-10.5,-3.1
OBS_01141,Clinical_02,64,AMP-247,4,3,1,Plate_C,0.4039,8.93,0.2752,7256,-9.5,13.7,-8.0
OBS_01142,Clinical_02,64,AMP-247,4,3,2,Plate_C,0.2288,9.48,0.2593,8078,37.9,18.7,-20.3
OBS_01143,Clinical_02,64,AMP-247,4,3,3,Plate_C,0.3446,8.53,0.3391,5227,6.5,-6.4,22.2
OBS_01144,Clinical_02,64,AMP-247,8,3,1,Plate_C,0.4159,9.98,0.4148,10910,29.4,9.7,-6.9
OBS_01145,Clinical_02,64,AMP-247,8,3,2,Plate_C,0.4947,9.72,0.3841,9954,16.0,16.4,2.5
OBS_01146,Clinical_02,64,AMP-247,8,3,3,Plate_C,0.418,9.54,0.3054,8581,29.0,33.6,15.9
OBS_01147,Clinical_02,64,AMP-247,12,3,1,Plate_C,0.56,9.64,0.4676,12753,20.8,17.0,-2.5
OBS_01148,Clinical_02,64,AMP-247,12,3,2,Plate_C,0.6839,9.55,0.3663,12005,3.3,35.0,3.5
OBS_01149,Clinical_02,64,AMP-247,12,3,3,Plate_C,0.6981,9.86,0.411,12270,1.2,27.1,1.4
OBS_01150,Clinical_02,64,AMP-247,24,3,1,Plate_C,0.8515,9.75,0.7077,15988,7.2,-8.0,-12.2
OBS_01151,Clinical_02,64,AMP-247,24,3,2,Plate_C,0.9284,10.13,0.5612,14821,-1.2,14.4,-4.0
OBS_01152,Clinical_02,64,AMP-247,24,3,3,Plate_C,0.862,9.91,0.5613,11783,6.0,14.4,17.3
OBS_01153,Clinical_03,0,Vehicle,4,1,1,Plate_A,0.3371,8.84,0.2072,7049,-8.4,31.8,-17.5
OBS_01154,Clinical_03,0,Vehicle,4,1,2,Plate_A,0.3403,9.14,0.2871,2997,-9.4,5.5,50.1
OBS_01155,Clinical_03,0,Vehicle,4,1,3,Plate_A,0.3964,9.03,0.4175,5085,-27.5,-37.4,15.3
OBS_01156,Clinical_03,0,Vehicle,8,1,1,Plate_A,0.5289,9.3,0.4382,9920,-7.7,-13.3,-9.6
OBS_01157,Clinical_03,0,Vehicle,8,1,2,Plate_A,0.6248,9.35,0.4499,10892,-27.3,-16.3,-20.4
OBS_01158,Clinical_03,0,Vehicle,8,1,3,Plate_A,0.5074,9.52,0.3679,10054,-3.4,4.9,-11.1
OBS_01159,Clinical_03,0,Vehicle,12,1,1,Plate_A,0.6643,9.83,0.4913,10370,-10.5,-4.5,9.9
OBS_01160,Clinical_03,0,Vehicle,12,1,2,Plate_A,0.6139,9.7,0.5983,9204,-2.1,-27.3,20.0
OBS_01161,Clinical_03,0,Vehicle,12,1,3,Plate_A,0.7912,9.7,0.4809,14040,-31.6,-2.3,-22.0
OBS_01162,Clinical_03,0,Vehicle,24,1,1,Plate_A,0.7386,9.82,0.6096,12237,-5.1,-12.5,7.9
OBS_01163,Clinical_03,0,Vehicle,24,1,2,Plate_A,0.5995,9.67,0.6123,13500,14.7,-13.0,-1.6
OBS_01164,Clinical_03,0,Vehicle,24,1,3,Plate_A,0.7829,9.73,0.5899,11616,-11.4,-8.9,12.5
OBS_01165,Clinical_03,1,AMP-247,4,1,1,Plate_A,0.2256,8.85,0.1852,5327,27.4,39.0,11.2
OBS_01166,Clinical_03,1,AMP-247,4,1,2,Plate_A,0.4983,9.12,0.2335,5174,-60.2,23.1,13.8
OBS_01167,Clinical_03,1,AMP-247,4,1,3,Plate_A,0.3935,8.92,0.469,5448,-26.5,-54.4,9.2
OBS_01168,Clinical_03,1,AMP-247,8,1,1,Plate_A,0.4632,9.25,0.4159,8813,5.6,-7.5,2.6
OBS_01169,Clinical_03,1,AMP-247,8,1,2,Plate_A,0.5028,9.37,0.4678,8337,-2.4,-20.9,7.9
OBS_01170,Clinical_03,1,AMP-247,8,1,3,Plate_A,0.5233,9.4,0.5065,11078,-6.6,-30.9,-22.4
OBS_01171,Clinical_03,1,AMP-247,12,1,1,Plate_A,0.7009,9.56,0.5808,12026,-16.6,-23.6,-4.5
OBS_01172,Clinical_03,1,AMP-247,12,1,2,Plate_A,0.5975,10.09,0.4744,12430,0.6,-0.9,-8.0
OBS_01173,Clinical_03,1,AMP-247,12,1,3,Plate_A,0.5756,9.64,0.4793,12286,4.3,-2.0,-6.8
OBS_01174,Clinical_03,1,AMP-247,24,1,1,Plate_A,0.8249,10.05,0.6304,13220,-17.3,-16.3,0.5
OBS_01175,Clinical_03,1,AMP-247,24,1,2,Plate_A,0.7543,9.89,0.6011,11677,-7.3,-10.9,12.1
OBS_01176,Clinical_03,1,AMP-247,24,1,3,Plate_A,0.792,10.06,0.6375,13746,-12.7,-17.7,-3.5
OBS_01177,Clinical_03,2,AMP-247,4,1,1,Plate_A,0.3403,9.31,0.1961,5497,-9.4,35.5,8.4
OBS_01178,Clinical_03,2,AMP-247,4,1,2,Plate_A,0.4202,9.2,0.1839,7240,-35.1,39.5,-20.7
OBS_01179,Clinical_03,2,AMP-247,4,1,3,Plate_A,0.3514,9.02,0.2336,5237,-13.0,23.1,12.7
OBS_01180,Clinical_03,2,AMP-247,8,1,1,Plate_A,0.6292,9.39,0.3322,9128,-28.2,14.1,-0.9
OBS_01181,Clinical_03,2,AMP-247,8,1,2,Plate_A,0.6214,9.6,0.4413,7879,-26.6,-14.1,12.9
OBS_01182,Clinical_03,2,AMP-247,8,1,3,Plate_A,0.5334,9.52,0.4749,7223,-8.7,-22.8,20.2
OBS_01183,Clinical_03,2,AMP-247,12,1,1,Plate_A,0.659,9.88,0.4494,8083,-9.6,4.4,29.8
OBS_01184,Clinical_03,2,AMP-247,12,1,2,Plate_A,0.6093,9.54,0.4885,13512,-1.3,-3.9,-17.4
OBS_01185,Clinical_03,2,AMP-247,12,1,3,Plate_A,0.6042,9.58,0.3569,11929,-0.5,24.1,-3.7
OBS_01186,Clinical_03,2,AMP-247,24,1,1,Plate_A,0.7465,10.06,0.6675,13970,-6.2,-23.2,-5.2
OBS_01187,Clinical_03,2,AMP-247,24,1,2,Plate_A,0.9023,9.58,0.4679,13308,-28.4,13.6,-0.2
OBS_01188,Clinical_03,2,AMP-247,24,1,3,Plate_A,0.8291,9.86,0.6012,13157,-17.9,-11.0,0.9
OBS_01189,Clinical_03,4,AMP-247,4,1,1,Plate_A,0.3992,8.9,0.4343,6423,-28.4,-43.0,-7.0
OBS_01190,Clinical_03,4,AMP-247,4,1,2,Plate_A,0.3533,9.61,0.3124,6845,-13.6,-2.8,-14.1
OBS_01191,Clinical_03,4,AMP-247,4,1,3,Plate_A,0.3463,9.2,0.3183,3887,-11.4,-4.8,35.2
OBS_01192,Clinical_03,4,AMP-247,8,1,1,Plate_A,0.441,9.5,0.4025,8114,10.2,-4.1,10.3
OBS_01193,Clinical_03,4,AMP-247,8,1,2,Plate_A,0.5355,9.53,0.4672,8940,-9.1,-20.8,1.2
OBS_01194,Clinical_03,4,AMP-247,8,1,3,Plate_A,0.546,9.53,0.3844,11958,-11.2,0.6,-32.1
OBS_01195,Clinical_03,4,AMP-247,12,1,1,Plate_A,0.6851,9.69,0.3455,11452,-13.9,26.5,0.5
OBS_01196,Clinical_03,4,AMP-247,12,1,2,Plate_A,0.6173,9.55,0.4799,13324,-2.7,-2.1,-15.8
OBS_01197,Clinical_03,4,AMP-247,12,1,3,Plate_A,0.7192,9.61,0.4924,13841,-19.6,-4.8,-20.3
OBS_01198,Clinical_03,4,AMP-247,24,1,1,Plate_A,0.7616,10.02,0.4103,13599,-8.3,24.3,-2.4
OBS_01199,Clinical_03,4,AMP-247,24,1,2,Plate_A,0.8243,10.32,0.5553,16039,-17.3,-2.5,-20.8
OBS_01200,Clinical_03,4,AMP-247,24,1,3,Plate_A,0.8117,10.05,0.5218,12318,-15.5,3.7,7.3
OBS_01201,Clinical_03,8,AMP-247,4,1,1,Plate_A,0.3858,8.93,0.2091,5391,-24.1,31.2,10.2
OBS_01202,Clinical_03,8,AMP-247,4,1,2,Plate_A,0.2438,9.21,0.279,4451,21.6,8.2,25.8
OBS_01203,Clinical_03,8,AMP-247,4,1,3,Plate_A,0.3855,9.01,0.3914,5043,-24.0,-28.8,16.0
OBS_01204,Clinical_03,8,AMP-247,8,1,1,Plate_A,0.4554,9.44,0.4823,6715,7.2,-24.7,25.8
OBS_01205,Clinical_03,8,AMP-247,8,1,2,Plate_A,0.4805,9.17,0.3492,9162,2.1,9.7,-1.2
OBS_01206,Clinical_03,8,AMP-247,8,1,3,Plate_A,0.4562,9.21,0.5273,11028,7.1,-36.3,-21.9
OBS_01207,Clinical_03,8,AMP-247,12,1,1,Plate_A,0.6763,9.68,0.5743,10710,-12.5,-22.2,6.9
OBS_01208,Clinical_03,8,AMP-247,12,1,2,Plate_A,0.5671,9.76,0.5211,9989,5.7,-10.9,13.2
OBS_01209,Clinical_03,8,AMP-247,12,1,3,Plate_A,0.6515,10.14,0.4845,10517,-8.4,-3.1,8.6
OBS_01210,Clinical_03,8,AMP-247,24,1,1,Plate_A,0.779,9.65,0.6867,13466,-10.8,-26.7,-1.4
OBS_01211,Clinical_03,8,AMP-247,24,1,2,Plate_A,0.755,10.0,0.5257,12692,-7.4,3.0,4.4
OBS_01212,Clinical_03,8,AMP-247,24,1,3,Plate_A,0.7462,9.9,0.68,12040,-6.2,-25.5,9.3
OBS_01213,Clinical_03,16,AMP-247,4,1,1,Plate_A,0.309,8.54,0.1518,7800,0.6,50.0,-30.0
OBS_01214,Clinical_03,16,AMP-247,4,1,2,Plate_A,0.4056,9.3,0.3293,5196,-30.4,-8.4,13.4
OBS_01215,Clinical_03,16,AMP-247,4,1,3,Plate_A,0.4152,9.27,0.341,4186,-33.5,-12.2,30.2
OBS_01216,Clinical_03,16,AMP-247,8,1,1,Plate_A,0.4859,8.98,0.4809,8453,1.0,-24.3,6.6
OBS_01217,Clinical_03,16,AMP-247,8,1,2,Plate_A,0.55,9.19,0.3147,9944,-12.0,18.6,-9.9
OBS_01218,Clinical_03,16,AMP-247,8,1,3,Plate_A,0.5064,9.91,0.4063,7168,-3.2,-5.0,20.8
OBS_01219,Clinical_03,16,AMP-247,12,1,1,Plate_A,0.6193,10.34,0.4927,10037,-3.0,-4.8,12.8
OBS_01220,Clinical_03,16,AMP-247,12,1,2,Plate_A,0.6333,9.61,0.4414,9101,-5.3,6.1,20.9
OBS_01221,Clinical_03,16,AMP-247,12,1,3,Plate_A,0.6305,9.66,0.469,9282,-4.9,0.2,19.3
OBS_01222,Clinical_03,16,AMP-247,24,1,1,Plate_A,0.7775,9.91,0.5262,13310,-10.6,2.9,-0.2
OBS_01223,Clinical_03,16,AMP-247,24,1,2,Plate_A,0.7693,10.13,0.5463,12623,-9.4,-0.8,5.0
OBS_01224,Clinical_03,16,AMP-247,24,1,3,Plate_A,0.7268,10.53,0.5167,12182,-3.4,4.6,8.3
OBS_01225,Clinical_03,32,AMP-247,4,1,1,Plate_A,0.3291,8.96,0.2231,3921,-5.8,26.6,34.7
OBS_01226,Clinical_03,32,AMP-247,4,1,2,Plate_A,0.3769,9.64,0.1096,6579,-21.2,63.9,-9.6
OBS_01227,Clinical_03,32,AMP-247,4,1,3,Plate_A,0.3359,8.7,0.2578,6838,-8.0,15.1,-14.0
OBS_01228,Clinical_03,32,AMP-247,8,1,1,Plate_A,0.6221,9.37,0.4491,7934,-26.7,-16.1,12.3
OBS_01229,Clinical_03,32,AMP-247,8,1,2,Plate_A,0.5702,9.43,0.4682,5464,-16.2,-21.0,39.6
OBS_01230,Clinical_03,32,AMP-247,8,1,3,Plate_A,0.53,9.38,0.3839,7663,-8.0,0.7,15.3
OBS_01231,Clinical_03,32,AMP-247,12,1,1,Plate_A,0.6371,9.64,0.4126,10998,-6.0,12.2,4.4
OBS_01232,Clinical_03,32,AMP-247,12,1,2,Plate_A,0.6448,9.74,0.4805,9318,-7.2,-2.2,19.0
OBS_01233,Clinical_03,32,AMP-247,12,1,3,Plate_A,0.7123,9.71,0.6584,10222,-18.5,-40.1,11.2
OBS_01234,Clinical_03,32,AMP-247,24,1,1,Plate_A,0.6985,10.22,0.5715,11968,0.6,-5.5,9.9
OBS_01235,Clinical_03,32,AMP-247,24,1,2,Plate_A,0.8655,10.31,0.4894,14984,-23.1,9.7,-12.8
OBS_01236,Clinical_03,32,AMP-247,24,1,3,Plate_A,0.651,9.84,0.5139,13868,7.4,5.2,-4.4
OBS_01237,Clinical_03,64,AMP-247,4,1,1,Plate_A,0.311,9.04,0.2867,3824,-0.0,5.6,36.3
OBS_01238,Clinical_03,64,AMP-247,4,1,2,Plate_A,0.2847,9.29,0.2887,6021,8.4,5.0,-0.3
OBS_01239,Clinical_03,64,AMP-247,4,1,3,Plate_A,0.2693,9.28,0.2222,5073,13.4,26.9,15.5
OBS_01240,Clinical_03,64,AMP-247,8,1,1,Plate_A,0.6025,9.7,0.3832,10133,-22.7,0.9,-12.0
OBS_01241,Clinical_03,64,AMP-247,8,1,2,Plate_A,0.5436,9.48,0.4595,11727,-10.7,-18.8,-29.6
OBS_01242,Clinical_03,64,AMP-247,8,1,3,Plate_A,0.4728,8.84,0.5149,10933,3.7,-33.1,-20.8
OBS_01243,Clinical_03,64,AMP-247,12,1,1,Plate_A,0.592,9.65,0.5038,8750,1.5,-7.2,24.0
OBS_01244,Clinical_03,64,AMP-247,12,1,2,Plate_A,0.6385,9.62,0.4463,12741,-6.2,5.0,-10.7
OBS_01245,Clinical_03,64,AMP-247,12,1,3,Plate_A,0.6169,9.56,0.4226,12467,-2.6,10.1,-8.3
OBS_01246,Clinical_03,64,AMP-247,24,1,1,Plate_A,0.7911,10.2,0.4699,15856,-12.5,13.3,-19.4
OBS_01247,Clinical_03,64,AMP-247,24,1,2,Plate_A,0.7136,9.91,0.5796,13903,-1.5,-7.0,-4.7
OBS_01248,Clinical_03,64,AMP-247,24,1,3,Plate_A,0.6834,10.56,0.6172,13693,2.8,-13.9,-3.1
OBS_01249,Clinical_03,0,Vehicle,4,2,1,Plate_B,0.4589,9.79,0.3106,6037,-47.6,-2.2,-0.6
OBS_01250,Clinical_03,0,Vehicle,4,2,2,Plate_B,0.3797,8.79,0.4632,6413,-22.1,-52.5,-6.9
OBS_01251,Clinical_03,0,Vehicle,4,2,3,Plate_B,0.4048,8.99,0.3356,8500,-30.2,-10.5,-41.6
OBS_01252,Clinical_03,0,Vehicle,8,2,1,Plate_B,0.6402,9.65,0.4473,6570,-30.4,-15.6,27.4
OBS_01253,Clinical_03,0,Vehicle,8,2,2,Plate_B,0.5296,9.42,0.5337,7368,-7.9,-38.0,18.6
OBS_01254,Clinical_03,0,Vehicle,8,2,3,Plate_B,0.6219,10.04,0.3185,10235,-26.7,17.7,-13.1
OBS_01255,Clinical_03,0,Vehicle,12,2,1,Plate_B,0.7167,9.89,0.4941,13482,-19.2,-5.1,-17.2
OBS_01256,Clinical_03,0,Vehicle,12,2,2,Plate_B,0.6919,9.92,0.553,9375,-15.1,-17.7,18.5
OBS_01257,Clinical_03,0,Vehicle,12,2,3,Plate_B,0.6189,9.59,0.5921,10764,-2.9,-26.0,6.5
OBS_01258,Clinical_03,0,Vehicle,24,2,1,Plate_B,0.9369,10.19,0.5239,14590,-33.3,3.3,-9.9
OBS_01259,Clinical_03,0,Vehicle,24,2,2,Plate_B,0.9029,9.52,0.544,15716,-28.4,-0.4,-18.3
OBS_01260,Clinical_03,0,Vehicle,24,2,3,Plate_B,0.7349,10.18,0.7649,12348,-4.5,-41.2,7.0
OBS_01261,Clinical_03,1,AMP-247,4,2,1,Plate_B,0.4214,9.91,0.4422,6585,-35.5,-45.6,-9.7
OBS_01262,Clinical_03,1,AMP-247,4,2,2,Plate_B,0.2617,9.16,0.3829,4120,15.8,-26.0,31.3
OBS_01263,Clinical_03,1,AMP-247,4,2,3,Plate_B,0.446,9.42,0.3266,8004,-43.4,-7.5,-33.4
OBS_01264,Clinical_03,1,AMP-247,8,2,1,Plate_B,0.6148,9.29,0.4268,10326,-25.2,-10.3,-14.1
OBS_01265,Clinical_03,1,AMP-247,8,2,2,Plate_B,0.5532,9.8,0.3563,9283,-12.7,7.9,-2.6
OBS_01266,Clinical_03,1,AMP-247,8,2,3,Plate_B,0.5409,9.87,0.4679,9279,-10.2,-21.0,-2.5
OBS_01267,Clinical_03,1,AMP-247,12,2,1,Plate_B,0.6722,9.96,0.634,11278,-11.8,-34.9,2.0
OBS_01268,Clinical_03,1,AMP-247,12,2,2,Plate_B,0.7159,9.79,0.7025,11927,-19.1,-49.5,-3.6
OBS_01269,Clinical_03,1,AMP-247,12,2,3,Plate_B,0.631,10.28,0.6551,9555,-4.9,-39.4,17.0
OBS_01270,Clinical_03,1,AMP-247,24,2,1,Plate_B,0.8168,10.08,0.7116,14360,-16.2,-31.3,-8.1
OBS_01271,Clinical_03,1,AMP-247,24,2,2,Plate_B,0.903,9.91,0.8239,11833,-28.5,-52.1,10.9
OBS_01272,Clinical_03,1,AMP-247,24,2,3,Plate_B,0.905,9.8,0.7412,14958,-28.7,-36.8,-12.6
OBS_01273,Clinical_03,2,AMP-247,4,2,1,Plate_B,0.4151,8.85,0.3638,4264,-33.5,-19.7,28.9
OBS_01274,Clinical_03,2,AMP-247,4,2,2,Plate_B,0.5509,9.08,0.394,6595,-77.2,-29.7,-9.9
OBS_01275,Clinical_03,2,AMP-247,4,2,3,Plate_B,0.3888,9.89,0.3609,7652,-25.0,-18.8,-27.5
OBS_01276,Clinical_03,2,AMP-247,8,2,1,Plate_B,0.6249,9.58,0.5614,9052,-27.3,-45.1,-0.0
OBS_01277,Clinical_03,2,AMP-247,8,2,2,Plate_B,0.6566,9.14,0.3953,8001,-33.8,-2.2,11.6
OBS_01278,Clinical_03,2,AMP-247,8,2,3,Plate_B,0.5734,9.22,0.5835,10033,-16.8,-50.9,-10.9
OBS_01279,Clinical_03,2,AMP-247,12,2,1,Plate_B,0.6135,9.86,0.6435,10224,-2.0,-36.9,11.1
OBS_01280,Clinical_03,2,AMP-247,12,2,2,Plate_B,0.8101,9.98,0.3375,11498,-34.7,28.2,0.1
OBS_01281,Clinical_03,2,AMP-247,12,2,3,Plate_B,0.7322,10.04,0.4965,9853,-21.8,-5.7,14.4
OBS_01282,Clinical_03,2,AMP-247,24,2,1,Plate_B,0.7721,9.89,0.6742,14497,-9.8,-24.4,-9.2
OBS_01283,Clinical_03,2,AMP-247,24,2,2,Plate_B,0.912,9.75,0.6566,13760,-29.7,-21.2,-3.6
OBS_01284,Clinical_03,2,AMP-247,24,2,3,Plate_B,0.9237,10.2,0.7858,13909,-31.4,-45.0,-4.7
OBS_01285,Clinical_03,4,AMP-247,4,2,1,Plate_B,0.5117,9.17,0.4516,6499,-64.6,-48.7,-8.3
OBS_01286,Clinical_03,4,AMP-247,4,2,2,Plate_B,0.4864,9.01,0.284,3946,-56.4,6.5,34.2
OBS_01287,Clinical_03,4,AMP-247,4,2,3,Plate_B,0.471,9.35,0.1942,4371,-51.5,36.1,27.2
OBS_01288,Clinical_03,4,AMP-247,8,2,1,Plate_B,0.6444,9.71,0.5193,8546,-31.3,-34.3,5.6
OBS_01289,Clinical_03,4,AMP-247,8,2,2,Plate_B,0.7354,9.69,0.5969,11203,-49.8,-54.3,-23.8
OBS_01290,Clinical_03,4,AMP-247,8,2,3,Plate_B,0.5406,9.14,0.5569,7384,-10.1,-44.0,18.4
OBS_01291,Clinical_03,4,AMP-247,12,2,1,Plate_B,0.8432,9.43,0.5672,11510,-40.2,-20.7,-0.0
OBS_01292,Clinical_03,4,AMP-247,12,2,2,Plate_B,0.6358,9.99,0.6399,12392,-5.7,-36.2,-7.7
OBS_01293,Clinical_03,4,AMP-247,12,2,3,Plate_B,0.7431,9.29,0.5828,10093,-23.6,-24.0,12.3
OBS_01294,Clinical_03,4,AMP-247,24,2,1,Plate_B,0.8703,10.08,0.557,15622,-23.8,-2.8,-17.6
OBS_01295,Clinical_03,4,AMP-247,24,2,2,Plate_B,0.9649,9.99,0.8107,13211,-37.3,-49.6,0.5
OBS_01296,Clinical_03,4,AMP-247,24,2,3,Plate_B,0.7103,10.25,0.5904,11508,-1.0,-9.0,13.3
OBS_01297,Clinical_03,8,AMP-247,4,2,1,Plate_B,0.605,9.03,0.3271,4528,-94.6,-7.7,24.5
OBS_01298,Clinical_03,8,AMP-247,4,2,2,Plate_B,0.4961,9.29,0.4027,6170,-59.5,-32.6,-2.8
OBS_01299,Clinical_03,8,AMP-247,4,2,3,Plate_B,0.4935,9.34,0.2762,3551,-58.7,9.1,40.8
OBS_01300,Clinical_03,8,AMP-247,8,2,1,Plate_B,0.6964,9.39,0.3376,10011,-41.9,12.7,-10.6
OBS_01301,Clinical_03,8,AMP-247,8,2,2,Plate_B,0.6797,9.71,0.581,9685,-38.5,-50.2,-7.0
OBS_01302,Clinical_03,8,AMP-247,8,2,3,Plate_B,0.6101,9.49,0.4526,7414,-24.3,-17.0,18.1
OBS_01303,Clinical_03,8,AMP-247,12,2,1,Plate_B,0.7635,10.03,0.5756,9435,-27.0,-22.5,18.0
OBS_01304,Clinical_03,8,AMP-247,12,2,2,Plate_B,0.6511,9.61,0.5797,13967,-8.3,-23.4,-21.4
OBS_01305,Clinical_03,8,AMP-247,12,2,3,Plate_B,0.7631,10.0,0.5067,10434,-26.9,-7.8,9.3
OBS_01306,Clinical_03,8,AMP-247,24,2,1,Plate_B,0.8492,10.19,0.5508,15027,-20.8,-1.7,-13.1
OBS_01307,Clinical_03,8,AMP-247,24,2,2,Plate_B,0.8755,10.22,0.6259,14014,-24.5,-15.5,-5.5
OBS_01308,Clinical_03,8,AMP-247,24,2,3,Plate_B,0.904,10.41,0.7316,11505,-28.6,-35.0,13.4
OBS_01309,Clinical_03,16,AMP-247,4,2,1,Plate_B,0.3358,9.03,0.3953,5639,-8.0,-30.1,6.0
OBS_01310,Clinical_03,16,AMP-247,4,2,2,Plate_B,0.3972,9.16,0.3584,7418,-27.7,-18.0,-23.6
OBS_01311,Clinical_03,16,AMP-247,4,2,3,Plate_B,0.4307,9.37,0.3534,6751,-38.5,-16.3,-12.5
OBS_01312,Clinical_03,16,AMP-247,8,2,1,Plate_B,0.5652,9.37,0.5343,7856,-15.1,-38.1,13.2
OBS_01313,Clinical_03,16,AMP-247,8,2,2,Plate_B,0.6064,9.83,0.4885,8358,-23.5,-26.3,7.6
OBS_01314,Clinical_03,16,AMP-247,8,2,3,Plate_B,0.5809,9.39,0.5729,7965,-18.3,-48.1,12.0
